Nombre,66
Apellido,9_56
Edad,18
Sexo,Masculino
Antecendente neurologico?,No
Toma alguna medicacion?,No
Trabaja?,No
Horas de sueño la noche anterior?,7
Dibujar,Alta preferencia de mano derecha
Arrojar un objeto,Alta preferencia de mano derecha
Escribir,Alta preferencia de mano derecha
Usar tijeras,Alta preferencia de mano derecha
Usa un cepillo de diente,Alta preferencia de mano derecha
Usar una cuchara,Alta preferencia de mano derecha
Usar una escoba (La mano que va arriba),Alta preferencia de mano derecha
Encender un fósforo,Alta preferencia de mano derecha
Abrir una caja (La mano que abre la caja),Alta preferencia de mano derecha
SYSTEM
System,Windows
Node,u-76627f80a4294
Release,XP
Version,5.1.2600
Machine,x86
"Processor,""x86 Family 18 Model 1 Stepping 0, AuthenticAMD"""
Screen Width,1280
Screen Height,720

Estimulos
Imagenes
ETAPA DE TEST
"Num Trial,""Calidad respuesta (1:correcto, 0:error)"",Tiempo Resp,Prime,Target,Categoria,Tecla presionada (vacio si no se presiono),Tecla para responder afirmativamente,Tiempo de aparicion del prime"
67,1,0.4945558723238719,pinza,mesa,wro,rctrl,lctrl,0.03338245503255166
68,1,0.4435049706034988,arana,caballo,wra,lctrl,lctrl,0.03343525503987621
69,1,0.6345792551846898,ventana,cebra,nr,lctrl,lctrl,0.03338273439749173
70,1,0.4737861934963803,lapiz,zorro,nr,lctrl,lctrl,0.033372397888342675
71,1,0.39752063460582576,raton,cabra,wra,lctrl,lctrl,0.03337910265145183
72,1,0.37964741328778473,ardilla,vaso,nr,rctrl,lctrl,0.03340061376547965
73,1,0.4298412228372399,tijera,leon,nr,lctrl,lctrl,0.033383572493221436
74,1,0.3610699125165411,oso,olla,nr,rctrl,lctrl,0.03337602963529207
75,1,0.5673050625155156,pava,zorro,nr,lctrl,lctrl,0.03339362963743042
76,1,0.41462141137981234,hacha,vaso,wro,rctrl,lctrl,0.03340983281395893
77,1,0.6472903679095907,gallo,cigarrillo,nr,rctrl,lctrl,0.033380220112121606
78,1,0.46745829428073193,llave,zapato,wro,rctrl,lctrl,0.03339977567065944
79,1,0.4539836766962253,destornillador,tornillo,sro,rctrl,lctrl,0.033360105823703634
80,1,0.7175020847626001,cuchillo,tenedor,sro,rctrl,lctrl,0.033360943918523844
81,1,0.43197920406146295,tortuga,tornillo,nr,rctrl,lctrl,0.033360105823703634
82,1,0.5649067130034382,canguro,mesa,nr,rctrl,lctrl,0.03338999789139052
83,1,0.41848531028335856,conejo,clavo,nr,rctrl,lctrl,0.03333971217034559
84,1,0.551627930365612,hormiga,pato,wra,lctrl,lctrl,0.03345816297860438
85,1,0.32124865031710215,media,olla,wro,rctrl,lctrl,0.03339614392280055
86,1,0.5604108902107328,camello,zapato,nr,rctrl,lctrl,0.03338776297005097
87,1,0.49747551713971916,zorrino,zorro,sra,lctrl,lctrl,0.03340508360724925
88,1,0.34244994824803143,pinguino,clavo,nr,rctrl,lctrl,0.03340815662249952
89,1,0.5693740405558856,candado,cebra,nr,lctrl,lctrl,0.03338915979566082
90,1,0.44578123755945853,sapo,cebra,wra,lctrl,lctrl,0.03340089313041972
91,1,0.4880301826069626,serrucho,caballo,nr,lctrl,lctrl,0.03334362328223506
92,1,0.4592863059406227,sobre,gato,nr,lctrl,lctrl,0.03340955344901886
93,1,0.5363905189069555,elefante,mesa,nr,rctrl,lctrl,0.033362899474923324
